valorPagoEmpenho,log_target,te_uniEle_mean,te_orgProgEle_mean,te_progEle_mean,te_uniEle_median,te_orgProgEle_median,te_progEle_median,te_orgEle_mean,te_funEle_mean,te_subEle_mean,te_orgEle_median,te_funEle_median,te_subEle_median,te_descricaoElemento_mean,te_descricaoElemento_median,te_despesaDot_mean,target_box_cox,target_yeo_johnson,target_log,target_raiz_quadrada,target_inversa,target_z_score
30936.71,10.339731107166797,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.56825255379669,14.325832743228728,19.56888552744072,2.33599386363255,3.2155452270442093,0.09671431390579086,0.31394266415665817
4395.78,8.388627733814893,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.56825255379669,10.818273793613148,14.94459444060205,2.1268769473657545,2.896312782455461,0.11920900911706454,-0.5330872457582909
324.67,5.785884598736826,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.56825255379669,6.472286982530515,9.319450726489167,1.755421261442636,2.405386579894555,0.17283441847739583,-1.6630126578852384
4976.62,8.512707144135943,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.56825255379669,11.035484055559431,15.228922434597154,2.141560005292447,2.9176543907968164,0.11747144393295136,-0.4792208165459914
25564.94,10.14901627585828,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.56825255379669,13.974679521239672,19.102905954122907,2.31737678215623,3.1857520738215457,0.09853171704717088,0.23114788834466327
1238.0,7.122059881629142,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.56825255379669,8.650905145702227,12.123562578239655,1.963196992799619,2.6687187715510867,0.14040881663736504,-1.0829406612106003
18.8,2.9856819377004897,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.56825255379669,2.3591584708125066,4.1195655924686685,1.093828175593767,1.7279125955037453,0.33493185840491074,-2.8786609111330774
13851.13,9.53619429040464,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.56825255379669,12.858136337948164,17.625598587984058,2.255094484528677,3.0880729088550742,0.10486363527704173,-0.0348957043333318
441.36,6.09212403020716,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.56825255379669,6.960990183941348,9.94554892967718,1.8069967943475214,2.468222848570842,0.16414636258907475,-1.5300653412061143
29183.21,10.281383088571854,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.56825255379669,14.21821765703122,19.42601239675584,2.330334792666967,3.2064595878588356,0.09726317863902356,0.2886121165243793
