valorPagoEmpenho,log_target,te_uniEle_mean,te_orgProgEle_mean,te_progEle_mean,te_uniEle_median,te_orgProgEle_median,te_progEle_median,te_orgEle_mean,te_funEle_mean,te_subEle_mean,te_orgEle_median,te_funEle_median,te_subEle_median,te_descricaoElemento_mean,te_descricaoElemento_median,te_despesaDot_mean
13148.39,9.484130648697262,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198975,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.030627486735467
956.06,6.863866085412412,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198975,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.030627486735467
6734.68,8.815174048855477,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198975,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.030627486735467
11114.03,9.316053525449986,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198975,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.030627486735467
512.76,6.2417562303412035,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198975,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.030627486735467
2116.28,7.65788752502474,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198975,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.030627486735467
513.2,6.2426122948317895,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198975,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.030627486735467
12133.72,9.403826044140894,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198975,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.030627486735467
2406.73,7.786439673896247,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198975,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.030627486735467
5087.45,8.534728544505297,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198975,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.030627486735467
