valorPagoEmpenho,log_target,log_valorEmpenhado,log_saldoAPagar,n_pagamentos,ano_empenho,mes_empenho,trimestre,trim_2,trim_3,trim_4,elemento_cat,tipo_empenho,log_target_bc,lambda_boxcox
19926.23,9.899842417094744,9.899842417094744,0.0,1,2019,4,2,1,0,0,Aplicacoes Diretas,Ordinário,13.518494776619928,1.2623624248939125
2975.18,7.9983958779948745,7.9983958779948745,0.0,1,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,10.14067128891609,1.2623624248939125
2255.7,7.7216588481778645,7.7216588481778645,0.0,1,2019,7,3,0,1,0,Aplicacoes Diretas,Ordinário,9.665348582717556,1.2623624248939125
43461.64,10.679656997478602,10.679656997478602,0.0,2,2019,8,3,0,1,0,Aplicacoes Diretas,Ordinário,14.95592976325358,1.2623624248939125
30970.91,10.340835943651946,10.340835943651946,0.0,2,2019,8,3,0,1,0,Aplicacoes Diretas,Ordinário,14.327872001515003,1.2623624248939125
43329.39,10.67660951538581,10.67660951538581,0.0,2,2019,9,3,0,1,0,Aplicacoes Diretas,Ordinário,14.950257195491467,1.2623624248939125
23747.18,10.07526117494749,10.07526117494749,0.0,1,2019,8,3,0,1,0,Aplicacoes Diretas,Ordinário,13.83933990510097,1.2623624248939125
6142.35,8.723125474960066,8.723125474960066,0.0,1,2019,9,3,0,1,0,Aplicacoes Diretas,Ordinário,11.405734755369155,1.2623624248939125
17874.16,9.7911673185711,9.7911673185711,0.0,2,2019,8,3,0,1,0,Aplicacoes Diretas,Ordinário,13.320470724202599,1.2623624248939125
994.48,6.903225032895605,6.903225032895605,0.0,2,2019,1,1,0,0,0,Aplicacoes Diretas,Ordinário,8.286117057488882,1.2623624248939125
1602.92,7.380205911870925,7.380205911870925,0.0,1,2019,5,2,1,0,0,Aplicacoes Diretas,Ordinário,9.085014534647517,1.2623624248939125
561.02,6.331537436449094,6.331537436449094,0.0,1,2019,3,1,0,0,0,Aplicacoes Diretas,Ordinário,7.34758344775426,1.2623624248939125
17861.74,9.79047225811707,9.79047225811707,0.0,1,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,13.319206056958569,1.2623624248939125
47081.27,10.759651776014756,10.759651776014756,0.0,2,2019,1,1,0,0,0,Aplicacoes Diretas,Ordinário,15.104983261687414,1.2623624248939125
3640.71,8.200208630538386,8.200208630538386,0.0,1,2019,9,3,0,1,0,Aplicacoes Diretas,Ordinário,10.49004397459095,1.2623624248939125
5738.11,8.655059425026959,8.655059425026959,0.0,1,2019,1,1,0,0,0,Aplicacoes Diretas,Ordinário,11.285706929839774,1.2623624248939125
10874.07,9.294228292717778,9.294228292717778,0.0,2,2019,2,1,0,0,0,Aplicacoes Diretas,Ordinário,12.422375245964762,1.2623624248939125
11029.46,9.308415815820371,9.308415815820371,0.0,2,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,12.447844504678299,1.2623624248939125
20818.91,9.943665019393046,9.943665019393046,0.0,2,2019,12,4,0,0,1,Aplicacoes Diretas,Ordinário,13.598508679661503,1.2623624248939125
17874.16,9.7911673185711,9.7911673185711,0.0,2,2019,11,4,0,0,1,Aplicacoes Diretas,Ordinário,13.320470724202599,1.2623624248939125
22072.09,10.002114498512503,10.002114498512503,0.0,2,2019,4,2,1,0,0,Aplicacoes Diretas,Ordinário,13.705373221798514,1.2623624248939125
1542.85,7.342034575606262,7.342034575606262,0.0,1,2019,1,1,0,0,0,Aplicacoes Diretas,Ordinário,9.020569304884273,1.2623624248939125
19925.6,9.899810801563687,9.899810801563687,0.0,1,2019,3,1,0,0,0,Aplicacoes Diretas,Ordinário,13.518437084599373,1.2623624248939125
20922.19,9.948613392213758,9.948613392213758,0.0,2,2019,5,2,1,0,0,Aplicacoes Diretas,Ordinário,13.607549534049218,1.2623624248939125
19956.67,9.901368809584639,9.901368809584639,0.0,1,2019,5,2,1,0,0,Aplicacoes Diretas,Ordinário,13.521280195111663,1.2623624248939125
8045.67,8.993013620233533,8.993013620233533,0.0,2,2019,1,1,0,0,0,Aplicacoes Diretas,Ordinário,11.884063783373255,1.2623624248939125
42494.8,10.65716052649973,10.65716052649973,0.0,2,2019,2,1,0,0,0,Aplicacoes Diretas,Ordinário,14.9140649559431,1.2623624248939125
44385.24,10.700684790478405,10.700684790478405,0.0,2,2019,11,4,0,0,1,Aplicacoes Diretas,Ordinário,14.995082361406206,1.2623624248939125
2163.94,7.680147926426694,7.680147926426694,0.0,1,2019,3,1,0,0,0,Aplicacoes Diretas,Ordinário,9.594430416231031,1.2623624248939125
8635.58,9.063761950102075,9.063761950102075,0.0,1,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,12.01008166869547,1.2623624248939125
17906.96,9.793000585719764,9.793000585719764,0.0,2,2019,12,4,0,0,1,Aplicacoes Diretas,Ordinário,13.32380647929296,1.2623624248939125
1262.33,7.141506370882454,7.141506370882454,0.0,1,2019,1,1,0,0,0,Aplicacoes Diretas,Ordinário,8.683465437046795,1.2623624248939125
7632.14,8.940254573042557,8.940254573042557,0.0,2,2019,2,1,0,0,0,Aplicacoes Diretas,Ordinário,11.7902577019587,1.2623624248939125
20075.75,9.90731770811648,9.90731770811648,0.0,1,2019,2,1,0,0,0,Aplicacoes Diretas,Ordinário,13.532137044202257,1.2623624248939125
17950.56,9.795432298218131,9.795432298218131,0.0,1,2019,7,3,0,1,0,Aplicacoes Diretas,Ordinário,13.328231399457916,1.2623624248939125
122584.88,11.716567124562783,11.716567124562783,0.0,2,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,16.910121844182928,1.2623624248939125
4568.89,8.42724441357668,8.42724441357668,0.0,1,2019,8,3,0,1,0,Aplicacoes Diretas,Ordinário,10.885785423149274,1.2623624248939125
18308.92,9.81519826846185,9.81519826846185,0.0,2,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,13.364209678249857,1.2623624248939125
10208.93,9.231116055111702,9.231116055111702,0.0,2,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,12.309200717486338,1.2623624248939125
44121.14,10.694716976270936,10.694716976270936,0.0,2,2019,9,3,0,1,0,Aplicacoes Diretas,Ordinário,14.983968565133564,1.2623624248939125
17874.16,9.7911673185711,9.7911673185711,0.0,2,2019,10,4,0,0,1,Aplicacoes Diretas,Ordinário,13.320470724202599,1.2623624248939125
8174.89,9.008944858341238,9.008944858341238,0.0,1,2019,4,2,1,0,0,Aplicacoes Diretas,Ordinário,11.912418107077984,1.2623624248939125
8014.8,8.989169872913587,8.989169872913587,0.0,1,2019,5,2,1,0,0,Aplicacoes Diretas,Ordinário,11.877224676797637,1.2623624248939125
3244.7,8.085086322361636,8.085086322361636,0.0,1,2019,4,2,1,0,0,Aplicacoes Diretas,Ordinário,10.290467444062545,1.2623624248939125
420.77,6.0444601417599255,6.0444601417599255,0.0,1,2019,4,2,1,0,0,Aplicacoes Diretas,Ordinário,6.8844945792295595,1.2623624248939125
5014.51,8.520290390140714,8.520290390140714,0.0,1,2019,5,2,1,0,0,Aplicacoes Diretas,Ordinário,11.048786167390451,1.2623624248939125
370.34,5.917118084979325,5.917118084979325,0.0,2,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,6.680901733277608,1.2623624248939125
1912.63,7.556757240890951,7.556757240890951,0.0,1,2019,8,3,0,1,0,Aplicacoes Diretas,Ordinário,9.38422196988245,1.2623624248939125
125543.36,11.740414441234996,11.740414441234996,0.0,2,2019,12,4,0,0,1,Aplicacoes Diretas,Ordinário,16.95561734630465,1.2623624248939125
7063.86,8.86288847892795,8.86288847892795,0.0,2,2019,4,2,1,0,0,Aplicacoes Diretas,Ordinário,11.652962680517101,1.2623624248939125
23651.49,10.071223673790222,10.071223673790222,0.0,2,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,13.831938629340378,1.2623624248939125
5290.21,8.573802232156194,8.573802232156194,0.0,1,2019,4,2,1,0,0,Aplicacoes Diretas,Ordinário,11.142741900115984,1.2623624248939125
43741.44,10.686074076854121,10.686074076854121,0.0,2,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,14.967875870951847,1.2623624248939125
41697.37,10.638217318293892,10.638217318293892,0.0,2,2019,4,2,1,0,0,Aplicacoes Diretas,Ordinário,14.878830568357577,1.2623624248939125
42.12,3.7639869266007415,3.7639869266007415,0.0,2,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,3.4295841619560945,1.2623624248939125
950.72,6.858270873883229,6.858270873883229,0.0,1,2019,7,3,0,1,0,Aplicacoes Diretas,Ordinário,8.211552259059344,1.2623624248939125
20841.66,9.94475712687759,9.94475712687759,0.0,2,2019,3,1,0,0,0,Aplicacoes Diretas,Ordinário,13.600503897666425,1.2623624248939125
1858.23,7.52791770249987,7.52791770249987,0.0,2,2019,5,2,1,0,0,Aplicacoes Diretas,Ordinário,9.335220078290805,1.2623624248939125
121295.26,11.705991261810475,11.705991261810475,0.0,2,2019,5,2,1,0,0,Aplicacoes Diretas,Ordinário,16.889953166397234,1.2623624248939125
19083.16,9.856613950587438,9.856613950587438,0.0,2,2019,7,3,0,1,0,Aplicacoes Diretas,Ordinário,13.439656672646136,1.2623624248939125
17874.16,9.7911673185711,9.7911673185711,0.0,2,2019,9,3,0,1,0,Aplicacoes Diretas,Ordinário,13.320470724202599,1.2623624248939125
21807.55,9.990057373721006,9.990057373721006,0.0,1,2019,12,4,0,0,1,Aplicacoes Diretas,Ordinário,13.683315453567637,1.2623624248939125
1646.66,7.40711137850483,7.40711137850483,0.0,2,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,9.13049203022014,1.2623624248939125
110280.5,11.610791466786253,11.610791466786253,0.0,2,2019,11,4,0,0,1,Aplicacoes Diretas,Ordinário,16.708618149422772,1.2623624248939125
4114.16,8.322432994493797,8.322432994493797,0.0,1,2019,2,1,0,0,0,Aplicacoes Diretas,Ordinário,10.702738517141183,1.2623624248939125
19193.58,9.862383226497414,9.862383226497414,0.0,2,2019,5,2,1,0,0,Aplicacoes Diretas,Ordinário,13.45017317857325,1.2623624248939125
12345.71,9.421144909805069,9.421144909805069,0.0,1,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,12.65057541672094,1.2623624248939125
3726.88,8.223594986446209,8.223594986446209,0.0,1,2019,2,1,0,0,0,Aplicacoes Diretas,Ordinário,10.530676910714515,1.2623624248939125
2362.03,7.76769997283209,7.76769997283209,0.0,1,2019,2,1,0,0,0,Aplicacoes Diretas,Ordinário,9.744123308391396,1.2623624248939125
55276.53,10.920121775822459,10.920121775822459,0.0,2,2019,12,4,0,0,1,Aplicacoes Diretas,Ordinário,15.404861317679357,1.2623624248939125
22639.8,10.027508867381874,10.027508867381874,0.0,2,2019,2,1,0,0,0,Aplicacoes Diretas,Ordinário,13.751853473298656,1.2623624248939125
24251.36,10.096269211218015,10.096269211218015,0.0,2,2019,1,1,0,0,0,Aplicacoes Diretas,Ordinário,13.877862978836218,1.2623624248939125
21408.26,9.971578817698221,9.971578817698221,0.0,1,2019,11,4,0,0,1,Aplicacoes Diretas,Ordinário,13.649523626775576,1.2623624248939125
1923.31,7.562322740907913,7.562322740907913,0.0,1,2019,1,1,0,0,0,Aplicacoes Diretas,Ordinário,9.393684087926115,1.2623624248939125
13254.46,9.492164822006286,9.492164822006286,0.0,2,2019,3,1,0,0,0,Aplicacoes Diretas,Ordinário,12.778624596335582,1.2623624248939125
123164.65,11.721285476270381,11.721285476270381,0.0,2,2019,4,2,1,0,0,Aplicacoes Diretas,Ordinário,16.91912150850127,1.2623624248939125
6783.34,8.822372294140406,8.822372294140406,0.0,2,2019,5,2,1,0,0,Aplicacoes Diretas,Ordinário,11.581187237770358,1.2623624248939125
388.75,5.965505507937886,5.965505507937886,0.0,2,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,6.758128865703887,1.2623624248939125
4864.06,8.489834327534805,8.489834327534805,0.0,1,2019,7,3,0,1,0,Aplicacoes Diretas,Ordinário,10.995380646478434,1.2623624248939125
53224.76,10.882297768663964,10.882297768663964,0.0,1,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,15.334072954212251,1.2623624248939125
4297.54,8.366030709142914,8.366030709142914,0.0,1,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,10.778806305478838,1.2623624248939125
28270.25,10.249600666194022,10.249600666194022,0.0,2,2019,7,3,0,1,0,Aplicacoes Diretas,Ordinário,14.159666559271797,1.2623624248939125
237.68,5.4751237426538815,5.4751237426538815,0.0,1,2019,11,4,0,0,1,Aplicacoes Diretas,Ordinário,5.983262000126045,1.2623624248939125
3904.13,8.270046352372674,8.270046352372674,0.0,1,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,10.611474339307307,1.2623624248939125
42044.57,10.646509309078422,10.646509309078422,0.0,2,2019,10,4,0,0,1,Aplicacoes Diretas,Ordinário,14.894251656164302,1.2623624248939125
5872.25,8.678163422299157,8.678163422299157,0.0,1,2019,11,4,0,0,1,Aplicacoes Diretas,Ordinário,11.326420906450348,1.2623624248939125
1020.52,6.929046993116426,6.929046993116426,0.0,1,2019,5,2,1,0,0,Aplicacoes Diretas,Ordinário,8.329005254586773,1.2623624248939125
1761.64,7.474567964155933,7.474567964155933,0.0,1,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,9.244702236285978,1.2623624248939125
5486.71,8.610266325443906,8.610266325443906,0.0,1,2019,3,1,0,0,0,Aplicacoes Diretas,Ordinário,11.206853563928433,1.2623624248939125
1302.4,7.17273151389828,7.17273151389828,0.0,1,2019,5,2,1,0,0,Aplicacoes Diretas,Ordinário,8.735796019121038,1.2623624248939125
1148.76,7.047308503925154,7.047308503925154,0.0,1,2019,5,2,1,0,0,Aplicacoes Diretas,Ordinário,8.525962422802303,1.2623624248939125
958.59,6.866506109902486,6.866506109902486,0.0,2,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,8.225202355935167,1.2623624248939125
8854.34,9.088775945866034,9.088775945866034,0.0,2,2019,1,1,0,0,0,Aplicacoes Diretas,Ordinário,12.05469883068647,1.2623624248939125
1126.98,7.028183701404363,7.028183701404363,0.0,1,2019,2,1,0,0,0,Aplicacoes Diretas,Ordinário,8.49405206554358,1.2623624248939125
5221.82,8.560792764890111,8.560792764890111,0.0,1,2019,7,3,0,1,0,Aplicacoes Diretas,Ordinário,11.119885771111536,1.2623624248939125
3489.71,8.157860432901105,8.157860432901105,0.0,1,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,10.416542922051672,1.2623624248939125
45327.63,10.721694120667676,10.721694120667676,0.0,2,2019,3,1,0,0,0,Aplicacoes Diretas,Ordinário,15.034220747182125,1.2623624248939125
19320.17,9.868956664939098,9.868956664939098,0.0,2,2019,12,4,0,0,1,Aplicacoes Diretas,Ordinário,13.462157516857157,1.2623624248939125
1469.34,7.293248945545798,7.293248945545798,0.0,1,2019,4,2,1,0,0,Aplicacoes Diretas,Ordinário,8.938331734319547,1.2623624248939125
42879.49,10.666172222918199,10.666172222918199,0.0,2,2019,5,2,1,0,0,Aplicacoes Diretas,Ordinário,14.930832491388074,1.2623624248939125
3972.69,8.287450413023256,8.287450413023256,0.0,2,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,10.641777645414601,1.2623624248939125
1736.5,7.460202577438947,7.460202577438947,0.0,1,2019,5,2,1,0,0,Aplicacoes Diretas,Ordinário,9.220357564196838,1.2623624248939125
122418.19,11.715206417817251,11.715206417817251,0.0,2,2019,2,1,0,0,0,Aplicacoes Diretas,Ordinário,16.907526643290574,1.2623624248939125
3936.73,8.278359694126346,8.278359694126346,0.0,1,2019,5,2,1,0,0,Aplicacoes Diretas,Ordinário,10.625947137116786,1.2623624248939125
42742.77,10.662978732750961,10.662978732750961,0.0,2,2019,12,4,0,0,1,Aplicacoes Diretas,Ordinário,14.924890126016546,1.2623624248939125
118655.12,11.683984840811823,11.683984840811823,0.0,2,2019,9,3,0,1,0,Aplicacoes Diretas,Ordinário,16.84800119080147,1.2623624248939125
4281.86,8.36237628971246,8.36237628971246,0.0,1,2019,10,4,0,0,1,Aplicacoes Diretas,Ordinário,10.772426198761165,1.2623624248939125
3925.61,8.275531737193948,8.275531737193948,0.0,1,2019,11,4,0,0,1,Aplicacoes Diretas,Ordinário,10.621023484345423,1.2623624248939125
561.02,6.331537436449094,6.331537436449094,0.0,1,2019,4,2,1,0,0,Aplicacoes Diretas,Ordinário,7.34758344775426,1.2623624248939125
120904.37,11.702763452489933,11.702763452489933,0.0,2,2019,10,4,0,0,1,Aplicacoes Diretas,Ordinário,16.883798531065043,1.2623624248939125
1432.92,7.268167231597778,7.268167231597778,0.0,1,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,8.89610775790735,1.2623624248939125
561.02,6.331537436449094,6.331537436449094,0.0,1,2019,1,1,0,0,0,Aplicacoes Diretas,Ordinário,7.34758344775426,1.2623624248939125
116184.17,11.662940490470358,11.662940490470358,0.0,2,2019,8,3,0,1,0,Aplicacoes Diretas,Ordinário,16.807902645952762,1.2623624248939125
18698.56,9.836255273154093,9.836255273154093,0.0,1,2019,9,3,0,1,0,Aplicacoes Diretas,Ordinário,13.402558831796188,1.2623624248939125
4492.36,8.41035603049868,8.41035603049868,0.0,1,2019,9,3,0,1,0,Aplicacoes Diretas,Ordinário,10.856250289222436,1.2623624248939125
5486.71,8.610266325443906,8.610266325443906,0.0,1,2019,2,1,0,0,0,Aplicacoes Diretas,Ordinário,11.206853563928433,1.2623624248939125
20911.09,9.948082739603786,9.948082739603786,0.0,1,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,13.60657995623608,1.2623624248939125
5967.51,8.694252593996536,8.694252593996536,0.0,2,2019,7,3,0,1,0,Aplicacoes Diretas,Ordinário,11.354790129947904,1.2623624248939125
9088.58,9.114883981483596,9.114883981483596,0.0,2,2019,12,4,0,0,1,Aplicacoes Diretas,Ordinário,12.101301790902854,1.2623624248939125
7540.67,8.92819892188887,8.92819892188887,0.0,2,2019,3,1,0,0,0,Aplicacoes Diretas,Ordinário,11.76884298792998,1.2623624248939125
672.49,6.5124731479302405,6.5124731479302405,0.0,2,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,7.642313176997172,1.2623624248939125
10136.08,9.223955267232487,9.223955267232487,0.0,1,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,12.296372596718781,1.2623624248939125
117357.36,11.672987438622428,11.672987438622428,0.0,2,2019,7,3,0,1,0,Aplicacoes Diretas,Ordinário,16.82704404048441,1.2623624248939125
42149.51,10.64900206300093,10.64900206300093,0.0,2,2019,11,4,0,0,1,Aplicacoes Diretas,Ordinário,14.898888188878152,1.2623624248939125
14937.57,9.611701737907595,9.611701737907595,0.0,2,2019,4,2,1,0,0,Aplicacoes Diretas,Ordinário,12.994717558676394,1.2623624248939125
4808.88,8.478427414763651,8.478427414763651,0.0,1,2019,4,2,1,0,0,Aplicacoes Diretas,Ordinário,10.975391244908874,1.2623624248939125
44200.51,10.69651423037818,10.69651423037818,0.0,2,2019,10,4,0,0,1,Aplicacoes Diretas,Ordinário,14.987315400969003,1.2623624248939125
1142.7,7.042023899787171,7.042023899787171,0.0,1,2019,3,1,0,0,0,Aplicacoes Diretas,Ordinário,8.517142613924769,1.2623624248939125
4408.13,8.391432670067283,8.391432670067283,0.0,1,2019,3,1,0,0,0,Aplicacoes Diretas,Ordinário,10.823174780757066,1.2623624248939125
920.93,6.8264692987654865,6.8264692987654865,0.0,2,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,8.158880796996122,1.2623624248939125
44332.95,10.699506028213477,10.699506028213477,0.0,2,2019,7,3,0,1,0,Aplicacoes Diretas,Ordinário,14.99288703619654,1.2623624248939125
8021.92,8.990057724371523,8.990057724371523,0.0,1,2019,8,3,0,1,0,Aplicacoes Diretas,Ordinário,11.878804345896555,1.2623624248939125
2108.58,7.654244154523906,7.654244154523906,0.0,1,2019,3,1,0,0,0,Aplicacoes Diretas,Ordinário,9.550226742743623,1.2623624248939125
1761.93,7.474732476561391,7.474732476561391,0.0,2,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,9.244981102610536,1.2623624248939125
755.0,6.628041376179533,6.628041376179533,0.0,1,2019,12,4,0,0,1,Aplicacoes Diretas,Ordinário,7.831695860531576,1.2623624248939125
18874.83,9.845637546660353,9.845637546660353,0.0,2,2019,2,1,0,0,0,Aplicacoes Diretas,Ordinário,13.419652829696693,1.2623624248939125
480.89,6.177715872237784,6.177715872237784,0.0,1,2019,5,2,1,0,0,Aplicacoes Diretas,Ordinário,7.098750185717438,1.2623624248939125
20302.51,9.91854905648723,9.91854905648723,0.0,2,2019,8,3,0,1,0,Aplicacoes Diretas,Ordinário,13.552639123804969,1.2623624248939125
480.89,6.177715872237784,6.177715872237784,0.0,1,2019,1,1,0,0,0,Aplicacoes Diretas,Ordinário,7.098750185717438,1.2623624248939125
52.9,3.9871304779149512,3.9871304779149512,0.0,1,2019,7,3,0,1,0,Aplicacoes Diretas,Ordinário,3.7479522631320665,1.2623624248939125
7206.75,8.882912115001886,8.882912115001886,0.0,1,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,11.688466879244634,1.2623624248939125
503.33,6.223230815713077,6.223230815713077,0.0,1,2019,8,3,0,1,0,Aplicacoes Diretas,Ordinário,7.172211098924647,1.2623624248939125
23895.9,10.081504022393936,10.081504022393936,0.0,2,2019,11,4,0,0,1,Aplicacoes Diretas,Ordinário,13.850785405247526,1.2623624248939125
13095.76,9.480120150354294,9.480120150354294,0.0,2,2019,12,4,0,0,1,Aplicacoes Diretas,Ordinário,12.756890250769414,1.2623624248939125
2030.07,7.616318026766857,7.616318026766857,0.0,1,2019,10,4,0,0,1,Aplicacoes Diretas,Ordinário,9.485578230796634,1.2623624248939125
503.33,6.223230815713077,6.223230815713077,0.0,1,2019,10,4,0,0,1,Aplicacoes Diretas,Ordinário,7.172211098924647,1.2623624248939125
18874.83,9.845637546660353,9.845637546660353,0.0,2,2019,5,2,1,0,0,Aplicacoes Diretas,Ordinário,13.419652829696693,1.2623624248939125
755.0,6.628041376179533,6.628041376179533,0.0,1,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,7.831695860531576,1.2623624248939125
20189.26,9.912955588886176,9.912955588886176,0.0,2,2019,7,3,0,1,0,Aplicacoes Diretas,Ordinário,13.54242785886189,1.2623624248939125
2208.54,7.700539628050284,7.700539628050284,0.0,1,2019,7,3,0,1,0,Aplicacoes Diretas,Ordinário,9.629255512015034,1.2623624248939125
503.33,6.223230815713077,6.223230815713077,0.0,1,2019,11,4,0,0,1,Aplicacoes Diretas,Ordinário,7.172211098924647,1.2623624248939125
2208.54,7.700539628050284,7.700539628050284,0.0,1,2019,11,4,0,0,1,Aplicacoes Diretas,Ordinário,9.629255512015034,1.2623624248939125
15184.24,9.628079182425743,9.628079182425743,0.0,2,2019,1,1,0,0,0,Aplicacoes Diretas,Ordinário,13.02437905290354,1.2623624248939125
480.89,6.177715872237784,6.177715872237784,0.0,1,2019,4,2,1,0,0,Aplicacoes Diretas,Ordinário,7.098750185717438,1.2623624248939125
2177.39,7.686341350823858,7.686341350823858,0.0,1,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,9.605005029245934,1.2623624248939125
503.33,6.223230815713077,6.223230815713077,0.0,1,2019,7,3,0,1,0,Aplicacoes Diretas,Ordinário,7.172211098924647,1.2623624248939125
20335.31,9.920163237215487,9.920163237215487,0.0,2,2019,12,4,0,0,1,Aplicacoes Diretas,Ordinário,13.555586204183706,1.2623624248939125
2241.34,7.71527524244658,7.71527524244658,0.0,1,2019,12,4,0,0,1,Aplicacoes Diretas,Ordinário,9.654436168238806,1.2623624248939125
2108.58,7.654244154523906,7.654244154523906,0.0,1,2019,4,2,1,0,0,Aplicacoes Diretas,Ordinário,9.550226742743623,1.2623624248939125
503.33,6.223230815713077,6.223230815713077,0.0,1,2019,9,3,0,1,0,Aplicacoes Diretas,Ordinário,7.172211098924647,1.2623624248939125
1148.76,7.047308503925154,7.047308503925154,0.0,1,2019,1,1,0,0,0,Aplicacoes Diretas,Ordinário,8.525962422802303,1.2623624248939125
2108.58,7.654244154523906,7.654244154523906,0.0,1,2019,2,1,0,0,0,Aplicacoes Diretas,Ordinário,9.550226742743623,1.2623624248939125
480.89,6.177715872237784,6.177715872237784,0.0,1,2019,3,1,0,0,0,Aplicacoes Diretas,Ordinário,7.098750185717438,1.2623624248939125
20302.51,9.91854905648723,9.91854905648723,0.0,2,2019,9,3,0,1,0,Aplicacoes Diretas,Ordinário,13.552639123804969,1.2623624248939125
21317.57,9.967333802859544,9.967333802859544,0.0,2,2019,10,4,0,0,1,Aplicacoes Diretas,Ordinário,13.641763066403971,1.2623624248939125
2108.58,7.654244154523906,7.654244154523906,0.0,1,2019,1,1,0,0,0,Aplicacoes Diretas,Ordinário,9.550226742743623,1.2623624248939125
18874.83,9.845637546660353,9.845637546660353,0.0,2,2019,3,1,0,0,0,Aplicacoes Diretas,Ordinário,13.419652829696693,1.2623624248939125
2208.54,7.700539628050284,7.700539628050284,0.0,1,2019,10,4,0,0,1,Aplicacoes Diretas,Ordinário,9.629255512015034,1.2623624248939125
5203.44,8.557267386404105,8.557267386404105,0.0,1,2019,11,4,0,0,1,Aplicacoes Diretas,Ordinário,11.113693657503065,1.2623624248939125
480.89,6.177715872237784,6.177715872237784,0.0,1,2019,2,1,0,0,0,Aplicacoes Diretas,Ordinário,7.098750185717438,1.2623624248939125
18874.83,9.845637546660353,9.845637546660353,0.0,2,2019,4,2,1,0,0,Aplicacoes Diretas,Ordinário,13.419652829696693,1.2623624248939125
2108.58,7.654244154523906,7.654244154523906,0.0,1,2019,5,2,1,0,0,Aplicacoes Diretas,Ordinário,9.550226742743623,1.2623624248939125
20189.26,9.912955588886176,9.912955588886176,0.0,2,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,13.54242785886189,1.2623624248939125
2208.54,7.700539628050284,7.700539628050284,0.0,1,2019,8,3,0,1,0,Aplicacoes Diretas,Ordinário,9.629255512015034,1.2623624248939125
2208.54,7.700539628050284,7.700539628050284,0.0,1,2019,9,3,0,1,0,Aplicacoes Diretas,Ordinário,9.629255512015034,1.2623624248939125
658.2,6.491026978595262,6.491026978595262,0.0,1,2019,6,2,1,0,0,Aplicacoes Diretas,Ordinário,7.607265576803755,1.2623624248939125
100000.0,11.51293546492023,11.51293546492023,0.0,1,2019,4,2,1,0,0,Aplicacoes Diretas,Ordinário,16.522629783947984,1.2623624248939125
10636.66,9.272155813896598,9.272155813896598,0.0,2,2019,10,4,0,0,1,Aplicacoes Diretas,Ordinário,12.382771295517372,1.2623624248939125
129284.24,11.769776405111733,11.769776405111733,0.0,2,2019,11,4,0,0,1,Aplicacoes Diretas,Ordinário,17.011666906403555,1.2623624248939125
40898.84,10.618881430042801,10.618881430042801,0.0,2,2019,4,2,1,0,0,Aplicacoes Diretas,Ordinário,14.842882767914487,1.2623624248939125
192295.66,12.166794562731285,12.166794562731285,0.0,2,2019,7,3,0,1,0,Aplicacoes Diretas,Ordinário,17.773117254639466,1.2623624248939125
28094.69,10.243371462774883,10.243371462774883,0.0,2,2019,12,4,0,0,1,Aplicacoes Diretas,Ordinário,14.148196401083846,1.2623624248939125
70891.68,11.168922463184547,11.168922463184547,0.0,2,2019,12,4,0,0,1,Aplicacoes Diretas,Ordinário,15.872093078026248,1.2623624248939125
3606.67,8.190817413584847,8.190817413584847,0.0,1,2019,3,1,0,0,0,Aplicacoes Diretas,Ordinário,10.473735628412733,1.2623624248939125
125970.16,11.743808270845667,11.743808270845667,0.0,2,2019,3,1,0,0,0,Aplicacoes Diretas,Ordinário,16.962094008407764,1.2623624248939125
